article_url,comment_id,parent_id,comment_text,is_reply,is_below_threshold,upvotes,downvotes,article_has_sustainability_flag,comment_has_sustainability_flag,tags_series,has_sustainability_flag,positive,negative,bing_score,afinn_score
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140414,4139927,"Ordinarily I'd agree, but Devinci have been making Ali bikes domestically for a long time and this is quite expensive relative to their historical pricing, especially for a bike that seems so close but misses the mark in some meaningful ways.",TRUE,TRUE,2,8,TRUE,FALSE,Reviews,TRUE,1,2,-1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140432,4139927,"@plyawn : I dont think a bike with fox gold for 7500 is particularly expensive in this day & age. The Madonna it is compared to is 6200, for a 'rolling chassis' that excludes the whole drivetrain and brakes. A Norco Sight A1 is the same price. Both of those made abroad. Bikes just cost a lot!",TRUE,FALSE,18,1,TRUE,FALSE,Reviews,TRUE,1,1,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141008,4139927,@p1nkbike : bear in mind the intended use case and the spec. This is a gravity oriented bike. Most bike companies will spec a 160-180mm frame with trail tires so that the spec sheet comes in sub 35lbs and every rider swaps them immediately.,TRUE,FALSE,5,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139980,NA,"Spent a ton of time on this machine and it’s simply really good! Can’t wait to bring this thing into the backcountry for the fresh builds. Nice work team, really well done",FALSE,FALSE,82,1,TRUE,FALSE,Reviews,TRUE,2,0,2,4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139988,4139980,Legend approved. Say no more!,TRUE,FALSE,22,0,TRUE,FALSE,Reviews,TRUE,0,0,0,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140079,4139980,Im still on my 2019 aluminum Spartan and with some of the upgrades I've made it feels pretty contemporary to newer bikes. Not a slack as this model but nearly the same color! Only good things to say about Devinci...,TRUE,FALSE,12,0,TRUE,FALSE,Reviews,TRUE,1,1,0,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139934,NA,And the demise of high pivot has commenced!,FALSE,FALSE,77,4,TRUE,FALSE,Reviews,TRUE,0,1,-1,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139926,NA,"This thing actually looks really good! They listened to consumers, and made a pretty well speced bike for the price, with pretty dialed geo too!",FALSE,FALSE,38,2,TRUE,FALSE,Reviews,TRUE,2,0,2,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139946,NA,Finally enduro bike that doesnt have freakin 435 chainstay.,FALSE,FALSE,48,12,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140111,4139946,435 is too long,TRUE,TRUE,13,26,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141532,4139946,@jpb1227 : agree - shorten it by 15mm pls,TRUE,FALSE,3,2,TRUE,FALSE,Reviews,TRUE,0,0,0,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139960,NA,"That geometry in xl short is almost spot on my gnarvana or a spire so it’s interesting it feels so much bigger. I would be interested in Dario’s take since he has a lot of miles on the spire. Frame looks good as does pricing but I wish you could get Shimano shifting with decent suspension, a deore with a coil and good fork build would be a great value.",FALSE,FALSE,26,1,TRUE,FALSE,Reviews,TRUE,1,0,1,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140067,4139960,We’ll definitely toss this straight into the product manager’s brain and see if we can make some magic happen for '27. Thanks for your comment!,TRUE,FALSE,54,0,TRUE,FALSE,Reviews,TRUE,1,0,1,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140123,4139960,Second this,TRUE,FALSE,6,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140868,4139960,@cyclesdevinci : it's pretty blurry on my phone but I think there is a typo in the geo chart - 169 to 170cm I wish we could bring your frames to the UK 🤟,TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,1,1,0,-1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139933,NA,"Adjustable chainstay length at the main pivot is a really clever solution, provided it doesn't effect kinimatics too much, it avoids more complicated dropouts and brake mount adjustment.",FALSE,FALSE,19,0,TRUE,FALSE,Reviews,TRUE,2,2,0,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139977,4139933,Trek said in the podcast it would be “too difficult and heavy” lmao.,TRUE,FALSE,11,0,TRUE,FALSE,Reviews,TRUE,0,1,-1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140153,4139933,@ShredDoggg : they were right given how heavy this thing is,TRUE,FALSE,6,4,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140170,4139933,"A lot of frames that have ""size specific"" rear centers are actually just manipulating the bb/main pivot location on the front triangle; one front triangle for each size but the same rear end is much cheaper to produce. Making it adjustable is smart. It does impact kinematics, does it impact it an appreciable amount though?",TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,4,0,4,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140898,4139933,"@chrismac70 : i don't think it's heavy becuase of 2 small flip chips. @farkinoath Shifting the BB in the front triangle is smart but i've said before it's nice to be able to choose chainstay length indipendant of frame size, i've noticed it also acts as the slacker or steeper setting so it probably wont effect kinematics any more than a normal geo flip chip in the rocker, it just gives you longer chanstays at the same time as slacker angles.",TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,2,0,2,4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139940,NA,10 / 10. Would shag.,FALSE,FALSE,22,1,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140002,4139940,Yeah Baby!,TRUE,FALSE,14,0,TRUE,FALSE,Reviews,TRUE,0,0,0,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139957,NA,"I like how the size medium is for riders 169-170cm tall, that's very specific!",FALSE,FALSE,18,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140061,4139957,Haha yeah that one’s on us 😅 Apparently we built a super exclusive club just for riders between 169 and 170 cm. Total typo on our end sorry about that. It’s actually meant for riders 169 to 179 cm tall. Thanks for catching it 🤝,TRUE,FALSE,37,0,TRUE,FALSE,Reviews,TRUE,1,0,1,9
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140648,4139957,"Soooooo much weight on your hands, what a terribly uncomfortable fit.",TRUE,TRUE,1,17,TRUE,FALSE,Reviews,TRUE,0,2,-2,-4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139966,NA,That first gen spartan was one of my favourite bikes I’ve owned. Nice looking alloy frame made in Canada…pretty sweet looking rig!,FALSE,FALSE,17,0,TRUE,FALSE,Reviews,TRUE,3,0,3,5
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140071,4139966,Love hearing that 🙌 The OG Spartan still has a sweet spot in our hearts!!,TRUE,FALSE,16,0,TRUE,FALSE,Reviews,TRUE,2,0,2,5
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140680,4139966,"Same, such a fun bike and so chill to manual. I had a gray 2017 carbon frame, only because the super rad yellow-and-red wasn't avail. There was also the teal to yellow fade... some really cool paint jobs on the first gen.",TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,3,1,2,7
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140769,4139966,"The second gen 29” was was of the best bikes of its kind - so versatile, super capable, easy to own. I feel like the high pivot lost a lot of that and gained very little.",TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,5,1,4,4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139979,NA,"Please please please make a new Wilson, or at least a dedicated DH race bike again!!!",FALSE,FALSE,17,0,TRUE,FALSE,Reviews,TRUE,1,0,1,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140185,NA,"Canadian made bike on a Canadian website. Currency listed? USD. Can we stop focusing on the USD, please?",FALSE,FALSE,30,13,TRUE,FALSE,Reviews,TRUE,0,0,0,-1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141699,4140185,you mean the world's dominant reserve currency?,TRUE,TRUE,7,12,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139989,NA,"At 5'11"" as well, I would 100% pick the medium size.",FALSE,FALSE,17,3,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140085,4139989,"Our take too. For someone around 5'11"", Medium is what we’d mostly recommend as well. And if you want to tweak it a bit, there are couple of reach-adjust headset options out there to fine-tune...",TRUE,FALSE,9,0,TRUE,FALSE,Reviews,TRUE,2,0,2,5
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140317,4139989,@cyclesdevinci : How come Mike Kazimer at 5’11” was testing the large then? Seems like most of his complaints about the bike were about the bike feeling too long for him. Maybe you could ask him to test the medium as well. Would be an interesting comparison. I fell like sometimes different sizes of the same model might make more of a difference than slightly different geometries between different models of the same category bike by different brands.,TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,0,2,-2,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140320,4139989,"@jostaudt , I typically ride a size large, usually with a reach of 475 - 485mm, so this sizing wasn't out of the ordinary. The top tube length on the medium would have likely made that size feel a little cramped while pedaling for me.",TRUE,FALSE,5,3,TRUE,FALSE,Reviews,TRUE,1,1,0,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140332,4139989,"@mikekazimer : Reach is only one number. I'm also 5'11"", and 460-465 reach may seem small, but coupled with 640 stack and a 1260 wheelbase, considering the bike as a whole, that's plenty for for a human our size (as you discovered). 42mm stem, seat slid back a little, perfect.",TRUE,FALSE,4,0,TRUE,FALSE,Reviews,TRUE,1,0,1,5
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140351,4139989,"@KennyWatson , yep, like I mentioned I'm sort of in between sizes on this one. My Raaw is a large, with a 664 stack and 1285 wheelbase, and I'm very comfortable on that bike.",TRUE,FALSE,4,0,TRUE,FALSE,Reviews,TRUE,1,0,1,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140362,4139989,"@mikekazimer : I have exactly same height and inseam, and would rather choose M between the two, considering other numbers. ML would be ideal probably.",TRUE,FALSE,3,0,TRUE,FALSE,Reviews,TRUE,1,0,1,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140439,4139989,"@KennyWatson : I'm about 5' 10"" and anything over 160-165 reach feels way too long to me. It's kinda funny, how I currently ride a 2019 Spartan, size large, which has a 165 reach. And that felt a little big, coming off a medium frame bike. But now, basically that same fitment of that 2019 large, is a medium.",TRUE,FALSE,1,2,TRUE,FALSE,Reviews,TRUE,0,1,-1,6
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140732,4139989,@mikekazimer : I see. Thanks for the response,TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141042,4139989,@mikekazimer : MIke: Do you think size large with the shorter chainstay would have hit your sweet spot?,TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,1,0,1,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141174,4139989,@tmwjr777 : 165 reach? could you post a picture of your bike for us?... :*),TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,0,0,0,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141333,4139989,"@lwk : Oh, I meant 465.... Sorry.",TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4170809,4139989,thats been the funny thing about the last few reviews complaining about bikes being too long. then pick the right size my guy,TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,0,2,-2,4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139921,NA,"No motor, normal wheels, full suspension, semi-affordable, boring!!",FALSE,FALSE,19,8,TRUE,FALSE,Reviews,TRUE,1,1,0,-3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139923,4139921,"ps. ""It’s almost like riding an off-road scooter, except that it’s way cooler."" is an apt description of the Madonna!",TRUE,FALSE,6,2,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140026,NA,"Nice work, Devinci! Green light to run a dual crown on this? This has the makings of an XL enduro dream build IMO. Nice long chainstays, good seat post insertion (350mm in XL), not locked into MX or 29. Progression seems to be on the higher end of the spectrum but I have no personal experience to say if that's good or bad, I'd lean towards a coil though. I picked up a G1 during ski season, otherwise I'd be snapping up one of these to support my brethren to the North.",FALSE,FALSE,9,2,TRUE,TRUE,Reviews,TRUE,4,1,3,6
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140077,4140026,"Thanks for your comment! About the dual crown, we haven’t tested or rated the Spartan for that, so using one would technically void the warranty. That said, we get the temptation…",TRUE,FALSE,16,0,TRUE,FALSE,Reviews,TRUE,0,1,-1,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4145554,4140026,"@cyclesdevinci : Would it be problematic to run the flip chip in 29"" with a 27.5 rear wheel? Probably unnecessary since it's plenty slack but I'm curious.",TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,0,3,-3,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140035,NA,"Frame storage on alloy bikes is great! Most companies (except Trek, Spesh, Giant) lock that behind carbon. Also really glad to see one more nail in Super Boost's coffin. This bike is def on my list because it will fit the wheelsets I already have.",FALSE,FALSE,11,4,TRUE,FALSE,Reviews,TRUE,2,0,2,7
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140073,4140035,"Although I agree with you that in-frame storage is great, the trade off is a lot of extra weight from thicker tubing to make sure the downtube is strong/stiff enough with the gaping hole in it. Devinci prioritized in-frame storage in this case (only offering it in alloy likely played in that choice), whereas Trek likely choose weight/cost.",TRUE,FALSE,2,4,TRUE,FALSE,Reviews,TRUE,1,2,-1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140158,4140035,I would rather not have it and take the weight saving from not having a big hole cut into a tube,TRUE,FALSE,15,0,TRUE,FALSE,Reviews,TRUE,0,0,0,-1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140174,4140035,"@yourusername : yep, carbon frames it’s easier to just reinforce around the hole and not add massive weight, with alloy frames you go to larger diameter, thicker wall down tube and get very heavy frames. Which for a 170 bike probably doesn’t matter, but it sucks that alloy trail frames like the fuel ex, Ripley/ripmo af, and stumpy 15 are all 10lbs+ now.",TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,1,2,-1,-2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140247,4140035,"The real burn here is the impacts to the shorter travel bikes. The 150mm Troy (34lbs) is barely any lighter than the 165mm Spartan (37lbs) but has 15mm or 35mm less travel in ST mode. The Troy Carbon isn't a lot better at 33lbs. Which is a shame because they are not overly complex suspension designs, so I'd think they'd be lighter. Gotta spare the warranty department!",TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,2,3,-1,-2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140488,4140035,@PHeller : this basically the same weight as my Chainsaw which is not built super light and is set up 180mm f/r. This all the say I would be more interested in the shorter travel Troy than the new Spartan,TRUE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,1,0,1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140914,NA,TLDR; bike that is too big for tester feels too big. Shocker.,FALSE,FALSE,10,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139942,NA,"I’ve kind of always found Devinci bikes a bit boring over the past few years. Honestly, that might not be a bad thing. They seem comfortable with that identity, nothing flashy, just solid bikes that work well. Maybe it's just their color choices that bore me after all.",FALSE,FALSE,9,4,TRUE,FALSE,Reviews,TRUE,3,3,0,-4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139997,NA,If I remember correctly didn't Stevie crash early on it's debut in SA? Instead of crying he did a party lap & did a big nack near the bottom. What a legend - miss that guy!,FALSE,FALSE,5,0,TRUE,FALSE,Reviews,TRUE,1,2,-1,-6
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140041,4139997,"Literally the first corner. It was his time to win given his form at the time, and he still rode it out like a true champ after the crash.",TRUE,FALSE,3,0,TRUE,FALSE,Reviews,TRUE,2,1,1,4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140911,NA,Is it just me or does this review leave the impression that Kazimer really didn't enjoy riding this bike? Basically every paragraph contains thinly-veiled criticism of the various shortcomings.,FALSE,FALSE,6,1,TRUE,FALSE,Reviews,TRUE,1,2,-1,-1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141040,NA,"@cyclesdevinci what's going on with the django? Did it get bumped due to the troy ST? I have a 2021 django (tricked out to the nines) and it's my favourite bike of all time, and everyone who's tried my bike echoes the same feeling. I'm definitely interested if you'll keep a short efficient travel bike in the lineup.",FALSE,FALSE,5,1,TRUE,FALSE,Reviews,TRUE,1,2,-1,-1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141185,4141040,The Django neglect is a shame for sure.,TRUE,FALSE,2,1,TRUE,FALSE,Reviews,TRUE,0,2,-2,-4
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140069,NA,"Nice looking bike, well done Davinci",FALSE,FALSE,7,1,TRUE,FALSE,Reviews,TRUE,1,0,1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140093,NA,Nice looking bike! Reasonably priced as well. A bit long but every rider will get used to it. I’d consider it as my next bike,FALSE,FALSE,4,0,TRUE,FALSE,Reviews,TRUE,1,0,1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140231,NA,*Looks over at Banshee Titan; gives it the Robert Redford nod*,FALSE,FALSE,6,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140580,NA,It sounds like you tested the wrong size of bike for your body proportions. Always try before you buy!,FALSE,FALSE,7,2,TRUE,FALSE,Reviews,TRUE,0,1,-1,-2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140590,4140580,"Like I said in the article and the video, I'm sort of in between sizes for this bike. The geo numbers of the large aren't that far off from what I typically ride, but it is a bike that rides even bigger than the numbers suggest, if that makes sense.",TRUE,FALSE,4,2,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141126,4140580,"@mikekazimer : that's fair, and maybe you weren't able to try different sizes before testing, and I think your comments on size are 100% valid. My point is that it's not a covid market anymore and you can take your time, try different sizes, and find the one that's right for you. I strongly advise PBers against buying a bike without trying it or at least riding a model with similar geometry from the brand you are considering.",TRUE,FALSE,3,1,TRUE,FALSE,Reviews,TRUE,1,0,1,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141129,4140580,"FTR I have a Spartan HP carbon and it also feels like a big bike and I bought during covid sight unseen and at 6'2"" I could have potentially ridden a L instead of an XL. I put a 35mm reach stem and rolled my 35mm rise bars back a tad and it feels more familiar.",TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,0,0,0,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141141,NA,"Hand welded aluminum, Made in Canada, that Green goes perfect with the lines on that frame. Looks fast and Burly, Devinci nailed it!",FALSE,FALSE,4,0,TRUE,TRUE,Reviews,TRUE,2,0,2,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140109,NA,This is rad! I want one.,FALSE,FALSE,6,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140128,NA,"On the geo table, the medium is sized for someone 169-170cm tall. This is the kind of height specific sizing I'm looking for in a bike! Sorry to all the 171-177cm folks who don't fit this bike",FALSE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,0,0,0,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140147,NA,How can a bike weighing 38lb not have heavy as a con.,FALSE,FALSE,8,3,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140642,4140147,Pretty normal these days cause Sram transmission parts are made of lead.,TRUE,FALSE,10,1,TRUE,FALSE,Reviews,TRUE,2,0,2,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140159,NA,"I wonder what Seat Tube insertion is on. Medium, 420mm seat tube, the large at 450mm is too long. Is a reach extender headset on the medium the XM size Kaz would be happy with? Also the 460mm reach and 457mm chainstays would be cool to try even it it was too short for someone over 6’, mayve with a little of that Goldstone bar roll for some extra room. I’ve had two Spartan’s and loved them both but had to run a short dropper on the last one due to seat post insertion, this was the version before the HP one.",FALSE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,3,0,3,9
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140232,4140159,S→ 270 mm / M → 300 mm / L → 330 mm / XL → 350 mm Insertion is VERY good,TRUE,FALSE,4,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140230,NA,Old 38 in the photos. Completely unrideable.,FALSE,FALSE,5,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140454,NA,"I still ride my Devinci Spartan 2015, love that bike #longlivechainsaw",FALSE,FALSE,5,0,TRUE,FALSE,Reviews,TRUE,1,0,1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141646,NA,"why the demise of the High Pivot? I would also like to hear from Devinci their reasoning. I love my carbon one! I have had every reiteration of Spartan, Wilson, Ollie, Phatt that they have made.",FALSE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,1,1,0,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139937,NA,Do they now make a beefier version of the High Roller? To me it just seems counterintuitive to run a less aggressive / less beefy tread up front? But then again I'm kinda outta loop with bikes these days.,FALSE,FALSE,1,0,TRUE,FALSE,Reviews,TRUE,0,1,-1,-2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139943,4139937,HR3 is now pretty beefy: freehub.com/reviews/maxxis-high-roller-3,TRUE,FALSE,10,0,TRUE,FALSE,Reviews,TRUE,1,0,1,1
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139948,4139937,The spec list says Minion DHF and DHR combo so the high roller might just be on this test bike.,TRUE,FALSE,3,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139983,4139937,"I see High Rollers more as the all weather version on the Minions. If you live in the desert, Minions or DHR plus Assguy if you can take a penalty in rolling resistance but for all year around riders with mud and snow without a dedicated winter wheelset, High Rollers are the way to go. Assegai is a dry only tyre, Minions work ok in wet conditions, allthough the DHF is more susceptible for clogging than a dhr in my opinion",TRUE,FALSE,1,2,TRUE,FALSE,Reviews,TRUE,1,4,-3,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140000,4139937,"@bishopsmike : Ah thanks, figured it had something to do with a beefier new version. Thx,",TRUE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140001,4139937,@maglor : Mike said he swapped the DHF for the High Roller III because of the extra wet conditions.,TRUE,FALSE,3,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139973,NA,“Brand new 2027 Fox 38” mentioned in this article. Must be soon.,FALSE,FALSE,4,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140027,4139973,Check the Mondraker e-bike release just posted for a sneak peak 😉,TRUE,FALSE,3,0,TRUE,FALSE,Reviews,TRUE,0,1,-1,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140210,NA,You had me at aluminum,FALSE,FALSE,5,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4141062,NA,"Hopefully they see this, but anyone at devinci, why move away from the high pivot layout for the spartan, my friend has a now last gen spartan with the high pivot and it seemed to work great, I see that the pivot is a little above the axle so it still has some rearward path id assume, but why move away from a dedicated high pivot design?",FALSE,FALSE,3,3,TRUE,FALSE,Reviews,TRUE,1,0,1,2
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140913,NA,@cyclesdevinci - I love these geo numbers. Do you know when these will be available from US dealers?,FALSE,FALSE,2,0,TRUE,FALSE,Reviews,TRUE,1,0,1,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140009,NA,"Whoa, that's excellent",FALSE,FALSE,3,0,TRUE,FALSE,Reviews,TRUE,2,0,2,3
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4140218,NA,I like it,FALSE,FALSE,3,0,TRUE,FALSE,Reviews,TRUE,0,0,0,0
https://www.pinkbike.com/news/review-2026-devinci-spartan-the-canadian-made-beast.html,4139954,NA,Long live the Spartan HP,FALSE,FALSE,7,5,TRUE,FALSE,Reviews,TRUE,0,0,0,0
